gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation,gene_id_clean,gene_name_gtf,gene_type,gene_symbol,regulation_strict,abs_log2FC,rank_score
ENSMUSG00000038206.14,NA,810.8212014796944,0.06726223886155816,0.06617125754190421,1.016487238722387,0.3093974213648784,0.4396886199853636,NO,ENSMUSG00000038206,Fbxo8,protein_coding,Fbxo8,NS,0.06726223886155816,0.024002851090619955
ENSMUSG00000015377.11,NA,54.93657788995484,-0.20293272264961976,0.19964699480932785,-1.0164576874469358,0.3094114868990311,0.4396886199853636,NO,ENSMUSG00000015377,Dennd6b,protein_coding,Dennd6b,NS,0.20293272264961976,0.07241751100790023
ENSMUSG00000030030.6,1700003E16Rik,25.21710859550536,0.2193754926579925,0.21585473932386595,1.01631075298673,0.3094814296346209,0.4397505385639859,NO,ENSMUSG00000030030,1700003E16Rik,protein_coding,1700003E16Rik,NS,0.2193754926579925,0.07827177616214888
ENSMUSG00000027087.12,NA,3943.9171127479617,0.11758457829064246,0.11570554579017384,1.0162397790670823,0.3095152178951267,0.4397610780965437,NO,ENSMUSG00000027087,Itgav,protein_coding,Itgav,NS,0.11758457829064246,0.04195220344731402
ENSMUSG00000059994.11,NA,343.9850357526589,0.1376535858547963,0.13546258653628795,1.016174202593728,0.30954643878184657,0.4397679684039933,NO,ENSMUSG00000059994,Fcrl1,protein_coding,Fcrl1,NS,0.1376535858547963,0.04911155173673245
ENSMUSG00000027074.15,NA,662.4087391293149,0.09689071086389828,0.09535917089574696,1.0160607517217797,0.30960045753034005,0.43980724335769233,NO,ENSMUSG00000027074,Slc43a3,protein_coding,Slc43a3,NS,0.09689071086389828,0.034564561821433255
ENSMUSG00000094437.3,Gm9830,485.2472828109388,0.06888675166139645,0.0678381074856851,1.0154580399509616,0.3098875384606535,0.4401775631490509,NO,ENSMUSG00000094437,Gm9830,processed_pseudogene,Gm9830,NS,0.06888675166139645,0.024549316227439333
ENSMUSG00000034773.17,NA,61.42309642738054,0.4963610036532433,0.4888950849832001,1.0152710037375396,0.3099766624326315,0.4402666572461087,NO,ENSMUSG00000034773,Hrob,protein_coding,Hrob,NS,0.4963610036532433,0.17684558496296568
ENSMUSG00000074211.5,Sdhaf1,390.2252584067705,0.12077694550140106,0.11900143672256872,1.0149200617045626,0.3101439342668451,0.4404292129638005,NO,ENSMUSG00000074211,Sdhaf1,protein_coding,Sdhaf1,NS,0.12077694550140106,0.04301155477115497
ENSMUSG00000041658.13,NA,16.48980116127156,-0.522980954729236,0.5152910093794418,-1.0149234999443422,0.3101422951867199,0.4404292129638005,NO,ENSMUSG00000041658,Rragb,protein_coding,Rragb,NS,0.522980954729236,0.18624600817004855
ENSMUSG00000041781.10,NA,3129.321342581279,-0.05006560390918691,0.04933853400298112,-1.0147363500131938,0.310231521753182,0.44051608112704904,NO,ENSMUSG00000041781,Cpsf2,protein_coding,Cpsf2,NS,0.05006560390918691,0.017825269147712725
ENSMUSG00000087174.10,NA,162.40252052449443,0.11511140111441732,0.11345736842560206,1.0145784510232128,0.3103068156704704,0.4405854796186262,NO,ENSMUSG00000087174,5530601H04Rik,lncRNA,5530601H04Rik,NS,0.11511140111441732,0.04097618473444884
ENSMUSG00000071014.11,NA,1920.753770362112,0.11008249743463404,0.108526805928314,1.0143346290624975,0.3104231055344183,0.4407127257683008,NO,ENSMUSG00000071014,Ndufb6,protein_coding,Ndufb6,NS,0.11008249743463404,0.03917224122658883
ENSMUSG00000046603.17,NA,196.21357089073953,0.1027378479690767,0.1012914333088192,1.0142797333694316,0.3104492917726211,0.4407127257683008,NO,ENSMUSG00000046603,Tcaim,protein_coding,Tcaim,NS,0.1027378479690767,0.036558688779158334
ENSMUSG00000108628.2,Gm5037,10.40392230862953,0.3762338226666726,0.3709898343995092,1.0141351265746985,0.31051827880775634,0.4407502016268878,NO,ENSMUSG00000108628,Gm5037,processed_pseudogene,Gm5037,NS,0.3762338226666726,0.1338668084673435
ENSMUSG00000039599.17,NA,446.8638151947275,0.07532150635438102,0.07427324379174612,1.0141135960827847,0.3105285511462164,0.4407502016268878,NO,ENSMUSG00000039599,Fam149b,protein_coding,Fam149b,NS,0.07532150635438102,0.026799955392492397
ENSMUSG00000022035.7,Ccdc25,1577.3954537707427,-0.06333708726054714,0.06246287383058897,-1.0139957286039896,0.3105847904658887,0.4407925077284392,NO,ENSMUSG00000022035,Ccdc25,protein_coding,Ccdc25,NS,0.06333708726054714,0.022533169260272764
ENSMUSG00000047649.10,NA,420.2054902090927,-0.10834925219064392,0.10695064089411072,-1.0130771661099058,0.31102330393377525,0.4413772969449099,NO,ENSMUSG00000047649,Polr1g,protein_coding,Polr1g,NS,0.10834925219064392,0.038484571897284874
ENSMUSG00000106534.2,Gm6366,9.678743819241673,0.4539955022721987,0.4482183350232761,1.0128891810028755,0.3111130966565793,0.4414332544102232,NO,ENSMUSG00000106534,Gm6366,processed_pseudogene,Gm6366,NS,0.4539955022721987,0.1612296715049288
ENSMUSG00000113728.2,Gm7622,109.14381239820553,-0.12615889985783182,0.124554171527655,-1.012883778282934,0.31111567756556446,0.4414332544102232,NO,ENSMUSG00000113728,Gm7622,processed_pseudogene,Gm7622,NS,0.12615889985783182,0.04480343501135833
ENSMUSG00000038486.10,NA,37.84319554245051,0.24584927062768183,0.24280849271571303,1.0125233589565132,0.31128788375553684,0.4415223510790342,NO,ENSMUSG00000038486,Sv2a,protein_coding,Sv2a,NS,0.24584927062768183,0.08728812130337778
ENSMUSG00000030986.14,NA,1021.5404292793144,0.07319031954865059,0.07228148732791821,1.0125735130021507,0.31126391668896897,0.4415223510790342,NO,ENSMUSG00000030986,Dhx32,protein_coding,Dhx32,NS,0.07319031954865059,0.0259860258063188
ENSMUSG00000042320.18,NA,31.63969940189506,-0.20927504481236217,0.20669026433415733,-1.0125055743991211,0.31129638273755067,0.4415223510790342,NO,ENSMUSG00000042320,Prox2,protein_coding,Prox2,NS,0.20927504481236217,0.07430254094597448
ENSMUSG00000060429.13,NA,131.34194650480703,-0.2410731366734653,0.23805633027835785,-1.0126726577343268,0.311216542070281,0.4415223510790342,NO,ENSMUSG00000060429,Sntb1,protein_coding,Sntb1,NS,0.2410731366734653,0.08559236780818766
ENSMUSG00000138223.1,ENSMUSG00000138223,522.4677785867533,0.11449392323038925,0.113083177465194,1.0124752929376206,0.311310854160907,0.4415223510790342,NO,ENSMUSG00000138223,ENSMUSG00000138223,lncRNA,ENSMUSG00000138223,NS,0.11449392323038925,0.04065075903588445
ENSMUSG00000027115.15,NA,69.75388778532205,-0.3068972350017454,0.3031557754727296,-1.0123417062504634,0.31137470015054947,0.4415753465184593,NO,ENSMUSG00000027115,Kif18a,protein_coding,Kif18a,NS,0.3068972350017454,0.10894703966813032
ENSMUSG00000026565.19,NA,367.242834293033,0.15516922620582074,0.1532865226109809,1.0122822513210628,0.31140311862415043,0.4415780957632936,NO,ENSMUSG00000026565,Pou2f1,protein_coding,Pou2f1,NS,0.15516922620582074,0.05508390807074719
ENSMUSG00000027261.3,Hao1,8.262918009019646,0.5563893864330436,0.5498760271386292,1.011845141400886,0.31161210245442283,0.44183074529629146,NO,ENSMUSG00000027261,Hao1,protein_coding,Hao1,NS,0.5563893864330436,0.1973758335208666
ENSMUSG00000062825.16,NA,106669.44727268962,-0.06883942401178655,0.06803667495546113,-1.0117987696613764,0.31163427837460905,0.44183074529629146,NO,ENSMUSG00000062825,Actg1,protein_coding,Actg1,NS,0.06883942401178655,0.024420377211954294
ENSMUSG00000120024.2,Gm53692,246.2523194774159,0.09198504930835764,0.09094526871129092,1.0114330367241813,0.31180921585705834,0.44204118708087264,NO,ENSMUSG00000120024,Gm53692,lncRNA,Gm53692,NS,0.09198504930835764,0.03261212766305403
ENSMUSG00000028159.15,NA,801.6302207596111,-0.06995379798596893,0.06918028880973079,-1.0111810631257343,0.3119297775970456,0.4420810322632866,NO,ENSMUSG00000028159,Dapp1,protein_coding,Dapp1,NS,0.06995379798596893,0.02479848975709546
ENSMUSG00000106918.4,Mrpl33,1243.3971451738248,-0.12300450188667408,0.1216478034032884,-1.011152675555414,0.3119433621157408,0.4420810322632866,NO,ENSMUSG00000106918,Mrpl33,protein_coding,Mrpl33,NS,0.12300450188667408,0.04360486446676047
ENSMUSG00000031590.9,Frg1,1537.398380441552,-0.06786909481388,0.06711819722900389,-1.0111876900136945,0.31192660643837605,0.4420810322632866,NO,ENSMUSG00000031590,Frg1,protein_coding,Frg1,NS,0.06786909481388,0.02405946640528258
ENSMUSG00000057130.13,NA,793.3289426939131,0.08771722713791309,0.08673586735149956,1.0113143479898177,0.3118660009965714,0.4420810322632866,NO,ENSMUSG00000057130,Txnl4a,protein_coding,Txnl4a,NS,0.08771722713791309,0.031095591966810127
ENSMUSG00000048388.4,Fam171b,7.453636099771732,0.5734926468298248,0.5672584886678842,1.010989977737628,0.3120212266545699,0.4421359028112172,NO,ENSMUSG00000048388,Fam171b,protein_coding,Fam171b,NS,0.5734926468298248,0.20327115250423589
ENSMUSG00000028247.3,Coq3,599.9558301561623,-0.07649976567225579,0.07567034468063093,-1.010960978110057,0.31203510675133217,0.4421359028112172,NO,ENSMUSG00000028247,Coq3,protein_coding,Coq3,NS,0.07649976567225579,0.027114899590190734
ENSMUSG00000101970.11,NA,203.40325199006415,-0.15058373263759614,0.14899363474074842,-1.0106722538826207,0.3121733210727356,0.4422941633142683,NO,ENSMUSG00000101970,Chaserr,lncRNA,Chaserr,NS,0.15058373263759614,0.05335012868756754
ENSMUSG00000116438.2,Gm18911,8.96693001467583,0.4545106504900998,0.4498208267868686,1.010425981688601,0.3122912451838792,0.442423651744658,NO,ENSMUSG00000116438,Gm18911,processed_pseudogene,Gm18911,NS,0.4545106504900998,0.16097024824666142
ENSMUSG00000040410.15,NA,585.801754755898,-0.07543006573502413,0.07469875988339732,-1.00979006683335,0.31259588014662004,0.44281760935482806,NO,ENSMUSG00000040410,Fbxl4,protein_coding,Fbxl4,NS,0.07543006573502413,0.02668528033306142
ENSMUSG00000064080.13,NA,8.012656839457913,0.6843354237628704,0.6779310980829834,1.009446868122729,0.3127603707642983,0.44301299098491786,NO,ENSMUSG00000064080,Fbln2,protein_coding,Fbln2,NS,0.6843354237628704,0.2419697404963843
ENSMUSG00000091697.3,Eif3s6-ps2,189.86468245214255,-0.14768056755545655,0.1464037300007939,-1.0087213457925952,0.31310829165595494,0.443468139260634,NO,ENSMUSG00000091697,Eif3s6-ps2,processed_pseudogene,Eif3s6-ps2,NS,0.14768056755545655,0.05215155770409539
ENSMUSG00000039713.18,NA,14.663375386513652,-0.4233986023384934,0.4197686808889287,-1.008647432776256,0.3131437505990875,0.4434806951159561,NO,ENSMUSG00000039713,Plekhg5,protein_coding,Plekhg5,NS,0.4233986023384934,0.14951275018253246
ENSMUSG00000132998.1,ENSMUSG00000132998,35.35983038093489,0.2542913109947992,0.25213822803746516,1.0085392959809891,0.3131956327806384,0.44351650579567986,NO,ENSMUSG00000132998,ENSMUSG00000132998,lncRNA,ENSMUSG00000132998,NS,0.2542913109947992,0.08978777314801517
ENSMUSG00000048661.15,NA,372.84283972490533,-0.11966037459266238,0.1186574070950012,-1.00845263285467,0.31323721634840346,0.4435377277596991,NO,ENSMUSG00000048661,Lemd3,protein_coding,Lemd3,NS,0.11966037459266238,0.042248420579006817
ENSMUSG00000054474.16,NA,11.517841810984732,-0.7233070544815814,0.7174536869741376,-1.0081585301096303,0.3133783627631125,0.44369991318030766,NO,ENSMUSG00000054474,Thnsl2,protein_coding,Thnsl2,NS,0.7233070544815814,0.2552627672765706
ENSMUSG00000019874.12,NA,355.7168798436911,0.11233380369191992,0.11145240712283822,1.00790827754945,0.3134984974644535,0.4438323239423743,NO,ENSMUSG00000019874,Fabp7,protein_coding,Fabp7,NS,0.11233380369191992,0.03962923964816847
ENSMUSG00000025825.13,NA,1906.1493182039692,-0.07738362098378121,0.076781701024586,-1.0078393673383517,0.31353158339705567,0.4438414842724364,NO,ENSMUSG00000025825,Iscu,protein_coding,Iscu,NS,0.07738362098378121,0.027298783119129137
ENSMUSG00000082423.2,Gm15148,209.2926598894839,0.1676195631078344,0.1663844635486045,1.0074231663996025,0.31373146324624324,0.4440867397584546,NO,ENSMUSG00000082423,Gm15148,processed_pseudogene,Gm15148,NS,0.1676195631078344,0.059091292420452426
ENSMUSG00000079418.6,Atg4a,1355.257662378829,-0.08812321776776064,0.08748680215191852,-1.007274418543005,0.31380291950432554,0.4441501855079047,NO,ENSMUSG00000079418,Atg4a,protein_coding,Atg4a,NS,0.08812321776776064,0.031060803975740018
ENSMUSG00000054514.6,Atad3aos,6.402435111791554,-0.47579038255443534,0.47242451369526417,-1.0071246702099423,0.3138748671917749,0.44417661959351984,NO,ENSMUSG00000054514,Atad3aos,lncRNA,Atad3aos,NS,0.47579038255443534,0.1676896109049339
ENSMUSG00000021645.17,NA,778.9173670433437,0.07774210739731721,0.07719137630367985,1.0071346194356054,0.31387008667662836,0.44417661959351984,NO,ENSMUSG00000021645,Smn1,protein_coding,Smn1,NS,0.07774210739731721,0.02739976304353775
ENSMUSG00000032252.15,NA,497.980154331125,-0.11227246192664345,0.11153063397115434,-1.0066513381039417,0.3141023544411221,0.4444608283971279,NO,ENSMUSG00000032252,Glce,protein_coding,Glce,NS,0.11227246192664345,0.03953860093097915
ENSMUSG00000035620.16,NA,242.62767476751645,0.1051563576854819,0.10446861609766936,1.0065832363201743,0.31413509363245795,0.444469440133622,NO,ENSMUSG00000035620,Ric8b,protein_coding,Ric8b,NS,0.1051563576854819,0.03703166248881624
ENSMUSG00000053835.18,NA,4091.998371688043,0.12132778823455428,0.12054985001092962,1.006453249203994,0.3141975897540379,0.44452014988871946,NO,ENSMUSG00000053835,H2-T24,protein_coding,H2-T24,NS,0.12132778823455428,0.04272055133319228
ENSMUSG00000085448.3,Gm13963,5.990893190078231,-0.8197001252525445,0.8146851417652302,-1.006155732110749,0.31434066289332663,0.44468484004149256,NO,ENSMUSG00000085448,Gm13963,lncRNA,Gm13963,NS,0.8197001252525445,0.2884915541279473
ENSMUSG00000083796.4,Gm13369,32.513261866661146,0.26351969294593997,0.2620579130681457,1.0055780795194464,0.314618572850529,0.4450402341891103,NO,ENSMUSG00000083796,Gm13369,processed_pseudogene,Gm13369,NS,0.26351969294593997,0.09265371496842414
ENSMUSG00000030852.19,NA,41.05788689817586,-0.28297615803726894,0.2814387396597937,-1.0054627105683236,0.31467409645734834,0.44507205555237134,NO,ENSMUSG00000030852,Tacc2,protein_coding,Tacc2,NS,0.28297615803726894,0.09948583524174753
ENSMUSG00000036880.11,NA,1613.2748213460548,0.07300413270995791,0.07261055245816932,1.005420427726608,0.31469444753046355,0.44507205555237134,NO,ENSMUSG00000036880,Acaa2,protein_coding,Acaa2,NS,0.07300413270995791,0.025666039037087352
ENSMUSG00000104670.2,Gm9369,14.26803735869072,0.3638427954204944,0.3619883390435087,1.0051229726954347,0.31483763949073756,0.4452368110708565,NO,ENSMUSG00000104670,Gm9369,processed_pseudogene,Gm9369,NS,0.3638427954204944,0.1278576097797484
ENSMUSG00000107568.2,Gm18840,23.60893969560133,0.28436460788953094,0.28296145280802937,1.0049588206010998,0.31491667904767934,0.44529391326835854,NO,ENSMUSG00000107568,Gm18840,unprocessed_pseudogene,Gm18840,NS,0.28436460788953094,0.0999124266669406
ENSMUSG00000030978.11,NA,2630.1190944973805,-0.0770067511978352,0.07662910744239854,-1.0049282024551902,0.31493142318823586,0.44529391326835854,NO,ENSMUSG00000030978,Rrm1,protein_coding,Rrm1,NS,0.0770067511978352,0.02705657162828774
ENSMUSG00000031565.20,NA,21.27962702664332,0.24076600397511191,0.2396964624893729,1.004462066209202,0.315155946705515,0.4455735962069663,NO,ENSMUSG00000031565,Fgfr1,protein_coding,Fgfr1,NS,0.24076600397511191,0.08452826169574225
ENSMUSG00000030401.17,NA,100.7634914499466,0.22305412735798297,0.22209948360461873,1.0042982709273818,0.3152348668295135,0.4456409741969366,NO,ENSMUSG00000030401,Rtn2,protein_coding,Rtn2,NS,0.22305412735798297,0.07829531887407035
ENSMUSG00000020823.17,NA,5272.799569122871,0.08776514085883026,0.08739352308502511,1.004252234727322,0.3152570504078473,0.4456409741969366,NO,ENSMUSG00000020823,Sec14l1,protein_coding,Sec14l1,NS,0.08776514085883026,0.030806870829794063
ENSMUSG00000121819.2,6330549D23Rik,11.118623168835786,-0.499866839617308,0.49786655950360825,-1.0040177032891988,0.31537008057768295,0.4457549751380112,NO,ENSMUSG00000121819,6330549D23Rik,lncRNA,6330549D23Rik,NS,0.499866839617308,0.1754051739654975
ENSMUSG00000120443.2,Gm57341,9.96010515975687,0.3797457779018509,0.3782426511412223,1.003973974791297,0.31539115805069523,0.4457549751380112,NO,ENSMUSG00000120443,Gm57341,lncRNA,Gm57341,NS,0.3797457779018509,0.13325423684142093
ENSMUSG00000030156.6,Cd69,6019.683548021211,0.11700647436694672,0.11658809320938995,1.0035885410425691,0.3155769801128472,0.4459367435288878,NO,ENSMUSG00000030156,Cd69,protein_coding,Cd69,NS,0.11700647436694672,0.04103729953899428
ENSMUSG00000019820.12,NA,638.556103647158,0.17827908066911033,0.17764409653865454,1.0035744735841396,0.31558376355688855,0.4459367435288878,NO,ENSMUSG00000019820,Utrn,protein_coding,Utrn,NS,0.17827908066911033,0.06252724111668076
ENSMUSG00000023873.14,NA,69.06679469725468,-0.15880223503040725,0.15824192846870866,-1.0035408223795086,0.31559999083280965,0.4459367435288878,NO,ENSMUSG00000023873,1700010I14Rik,protein_coding,1700010I14Rik,NS,0.15880223503040725,0.055696190502818314
ENSMUSG00000022090.11,NA,1148.105729912839,0.08164559615574954,0.08147402861421267,1.0021057942568332,0.3162924997256822,0.44687738078670475,NO,ENSMUSG00000022090,Pdlim2,protein_coding,Pdlim2,NS,0.08164559615574954,0.028560578836686612
ENSMUSG00000105552.3,Gm19710,7.108839499686064,0.7816478077856022,0.7803537035266053,1.0016583560161867,0.3165086261036143,0.4471448533466513,NO,ENSMUSG00000105552,Gm19710,lncRNA,Gm19710,NS,0.7816478077856022,0.27322636974744174
ENSMUSG00000081355.2,Gm15264,5.993995964644701,-0.5847708401458827,0.583892319500871,-1.0015045935965774,0.31658292043114983,0.44721192554933115,NO,ENSMUSG00000081355,Gm15264,transcribed_unprocessed_pseudogene,Gm15264,NS,0.5847708401458827,0.20436958666611607
ENSMUSG00000052912.9,Smarca5-ps,154.97676195509527,-0.1321164922784392,0.1319483100648885,-1.0012746068022242,0.3166940659110687,0.4472843509744171,NO,ENSMUSG00000052912,Smarca5-ps,transcribed_processed_pseudogene,Smarca5-ps,NS,0.1321164922784392,0.04616365538748387
ENSMUSG00000030602.14,NA,504.3529424251886,-0.10716084307081408,0.10703177974675762,-1.0012058411470108,0.3167273031890614,0.4472843509744171,NO,ENSMUSG00000030602,Pak4,protein_coding,Pak4,NS,0.10716084307081408,0.037443744874239425
ENSMUSG00000110569.2,Gm18860,115.31722813337784,0.1262797974530376,0.12613176499965575,1.001173633409334,0.31674287130428214,0.4472843509744171,NO,ENSMUSG00000110569,Gm18860,processed_pseudogene,Gm18860,NS,0.1262797974530376,0.044124219100045284
ENSMUSG00000060467.5,Gm10080,5274.717559794231,0.10921078216854645,0.10907999840449677,1.0011989710850997,0.3167306238991307,0.4472843509744171,NO,ENSMUSG00000060467,Gm10080,processed_pseudogene,Gm10080,NS,0.10921078216854645,0.038160027001028
ENSMUSG00000112375.3,Gm38560,123.97108587894584,-0.1282733489777206,0.12812971219962566,-1.0011210263070844,0.31676830085199487,0.4472843509744171,NO,ENSMUSG00000112375,Gm38560,lncRNA,Gm38560,NS,0.1282733489777206,0.0448207984899121
ENSMUSG00000040659.4,Efhd2,28802.807269985133,0.04249364227993787,0.04245829538648825,1.0008325085387406,0.3169077901770829,0.44744342638159634,NO,ENSMUSG00000040659,Efhd2,protein_coding,Efhd2,NS,0.04249364227993787,0.014841408879794018
ENSMUSG00000100160.2,Gm28527,36.50228710514204,0.22248237769488455,0.22232572621193616,1.0007046034915414,0.3169696411584673,0.4474928662342195,NO,ENSMUSG00000100160,Gm28527,processed_pseudogene,Gm28527,NS,0.22248237769488455,0.07769393515960772
ENSMUSG00000062234.15,NA,5122.813743091467,0.08213029452593171,0.08210068385032025,1.0003606629594637,0.31713599958270844,0.447598650004723,NO,ENSMUSG00000062234,Gak,protein_coding,Gak,NS,0.08213029452593171,0.028672608307332932
ENSMUSG00000082874.5,Rpl15-ps1,13.388334868740646,0.3773624575581943,0.3772359282172579,1.00033541169192,0.31714821546465066,0.447598650004723,NO,ENSMUSG00000082874,Rpl15-ps1,processed_pseudogene,Rpl15-ps1,NS,0.3773624575581943,0.1317414724726498
ENSMUSG00000071281.13,NA,307.45690323634835,-0.14246308410179367,0.14240730437017127,-1.00039169150676,0.3171209892312454,0.447598650004723,NO,ENSMUSG00000071281,Zfp65,protein_coding,Zfp65,NS,0.14246308410179367,0.04973546280679213
